layer,model,lineno,class,source_name,alias,path
silver,AGENCY_AD_ROW_REBRDC,13,A_same,YEAR,YEAR,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,14,A_same,BRDC_MT,BRDC_MT,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,15,A_same,CHNNL_CMPNY,CHNNL_CMPNY,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,16,A_same,BRDC_NM,BRDC_NM,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,17,A_same,BRDC_DIV_NM,BRDC_DIV_NM,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,18,A_same,DATE,DATE,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,19,A_same,DOW,DOW,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,20,A_same,BRDC_TIME,BRDC_TIME,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,21,A_same,INBOUND_CALL_CNT,INBOUND_CALL_CNT,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,22,A_same,DVLP_MBER_CNT,DVLP_MBER_CNT,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,23,A_same,DVLP_CNT,DVLP_CNT,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,24,A_same,BRDC_SCHDL_COST,BRDC_SCHDL_COST,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,25,A_same,WEEK,WEEK,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,26,A_same,AD_CNT,AD_CNT,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,27,A_same,TIME_RNG_DIV_NM,TIME_RNG_DIV_NM,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,28,A_same,CELEB_NM,CELEB_NM,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,29,A_same,DMST_OVSEA_DIV_NM,DMST_OVSEA_DIV_NM,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,30,A_same,CASE1_BSNS_DIV_NM,CASE1_BSNS_DIV_NM,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,31,A_same,CASE1_FAM_TY_NM,CASE1_FAM_TY_NM,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,32,A_same,CASE1_APPEAL_POINT_NM,CASE1_APPEAL_POINT_NM,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,33,A_same,CASE1_CHILD_NM,CASE1_CHILD_NM,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,34,A_same,CASE1_CASE_DIV_NM,CASE1_CASE_DIV_NM,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,35,A_same,CASE2_BSNS_DIV_NM,CASE2_BSNS_DIV_NM,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,36,A_same,CASE2_FAM_TY_NM,CASE2_FAM_TY_NM,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,37,A_same,CASE2_APPEAL_POINT_NM,CASE2_APPEAL_POINT_NM,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,38,A_same,CASE2_CHILD_NM,CASE2_CHILD_NM,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,39,A_same,CASE2_CASE_DIV_NM,CASE2_CASE_DIV_NM,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,40,A_same,CASE3_BSNS_DIV_NM,CASE3_BSNS_DIV_NM,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,41,A_same,CASE3_FAM_TY_NM,CASE3_FAM_TY_NM,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,42,A_same,CASE3_APPEAL_POINT_NM,CASE3_APPEAL_POINT_NM,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,43,A_same,CASE3_CHILD_NM,CASE3_CHILD_NM,silver/agency/AGENCY_AD_ROW_REBRDC.sql
silver,AGENCY_AD_ROW_REBRDC,44,A_same,CASE3_CASE_DIV_NM,CASE3_CASE_DIV_NM,silver/agency/AGENCY_AD_ROW_REBRDC.sql
